,movie_id,title,tags
922,13811,Knowing,action adventur drama mysteri sciencefict thriller cataclysm code suspens endoftheworld timecapsul astrophysicist grievingwidow lexingtonmassachusett westfordmassachusett predict research number news nicolascag rosebyrn chandlercanterburi benmendelsohn nadiatownsend d.g.maloney lararobinson alanhopgood adriennepick joshualong alexproya a teacher open a time capsul that ha been dug up at hi son' elementari school; in it are some chill predict -- some that have alreadi occur and other that are about to -- that lead him to believ hi famili play a role in the event that are about to unfold. know know is everything...
925,50646,"Crazy, Stupid, Love.","comedi drama romanc soulmat midlifecrisi marriagecrisi woman lawschool crazi relationship stevecarel juliannemoor ryangosl emmaston marisatomei kevinbacon analeightipton jonahbobo joeyk bethlittleford glennficarra cal weaver is live the american dream. he ha a good job, a beauti house, great children and a beauti wife, name emily. cal' seemingli perfect life unravels, however, when he learn that emili ha been unfaith and want a divorce. over 40 and suddenli single, cal is adrift in the fickl world of dating. enter, jacob palmer, a self-styl player who take cal under hi wing and teach him how to be a hit with the ladies. crazy,stupid,love. thi is stupid"
928,60308,Moneyball,"drama underdog basedonnovel basebal teamwork sport partner meet oaklandcalifornia strategi voiceov statist bradpitt jonahhil philipseymourhoffman robinwright chrispratt stephenbishop brentjen kenmedlock tammyblanchard jackmcge bennettmil the stori of oakland athlet gener manag billi beane' success attempt to put togeth a basebal team on a budget, by employ computer-gener analysi to draft hi players. moneybal what are you realli worth?"
932,752,V for Vendetta,"action thriller fantasi detect vatican fascism satan fascist dystopia govern chancellor reveng personificationofsatan tortur hatr maskedvigilant catholic catholicpriest catholicguilt jesuit vengefulspirit activist irishcathol veng jesuitpriest gnostic occult natalieportman hugoweav stephenrea stephenfri johnhurt timpigott-smith natashawightman rupertgrav rogerallam benmil jamesmcteigu in a world in which great britain ha becom a fascist state, a mask vigilant known onli as 'v' conduct guerrilla warfar against the oppress british government. when 'v' rescu a young woman from the secret police, he find in her an alli with whom he can continu hi fight to free the peopl of britain. vforvendetta peopl should not be afraid of their governments. govern should be afraid of their people."
937,60304,Hansel & Gretel: Witch Hunters,"fantasi horror action witch blackmag steampunk goodvsevil troll extremeviol violenc witchcraft evil witchhunt witchhunt evilwitch duringcreditssting hanselandgretel gun 3d jeremyrenn gemmaarterton famkejanssen pihlaviitala derekmear peterstormar thomasmann ingridbolsøberd zoëbel joannakulig tommywirkola after get a tast for blood as children, hansel and gretel have becom the ultim vigilantes, hell-bent on retribution. now, unbeknownst to them, hansel and gretel have becom the hunted, and must face an evil far greater than witches... their past. hansel&gretel:witchhunt classic tale. new twist."
939,46529,I Am Number Four,"action thriller sciencefict adventur secretident alien teenageboy teenagehero alienteenag interspeciesrom basedonyoungadultnovel superpow alexpettyf timothyolyph teresapalm diannaagron callanmcauliff jakeabel kevindurand garrettm.brown patrickseb emilywickersham d.j.caruso a teenag fugit with an incred secret race to stay one step ahead of the mysteri forc seek destroy him in thi sci-fi action thriller. with three dead and one on the run, the race to find the elus number four begins. outwardli normal teen john smith never get too comfort in the same identity, and along with hi guardian, henri, he is constantli move from town to town. with each pass day, john gain a stronger grasp on hi extraordinari new powers, and hi bond to the be that share hi fantast fate grow stronger. iamnumberfour three like him have alreadi been killed…h is number four."
940,231,Syriana,"drama thriller antiterror bomb assassin middleeast lebanon cia capit global lossofson persia waragainstterror energypolici petrol georgeclooney mattdamon jeffreywright chriscoop amandapeet williamhurt christopherplumm alexandersiddig kayvannovak amrwak stephengaghan the middl eastern oil industri is the backdrop of thi tens drama, which weav togeth numer stori lines. bennett holiday is an american lawyer in charg of facilit a dubiou merger of oil companies, while bryan woodman, a switzerland-bas energi analyst, experi both person tragedi and opportun dure a visit with arabian royalty. meanwhile, veteran cia agent bob barn uncov an assassin plot with unsettl origins. syriana everyth is connected."
941,300671,13 Hours: The Secret Soldiers of Benghazi,"action drama histori thriller war basedonnovel assaultrifl mercenari libya biographi basedontruestori heroism explos americanabroad death 21stcenturi ciaagent u.s.ambassador jamesbadgedal johnkrasinski maxmartini pabloschreib tobystephen dominicfumusa mattletsch daviddenman alexiabarli freddiestroma michaelbay an american ambassador is kill dure an attack at a u.s. compound in libya as a secur team struggl to make sens out of the chaos. 13hours:thesecretsoldiersofbenghazi when everyth went wrong, six men had the courag to do what wa right."
947,588,Silent Hill,"horror mysteri monster motherrol burningofwitch fog suffer dark sadism supernatur reveng surreal gore surviv goodvsevil blood anotherdimens tortur creatur violenc demon witchburn basedonvideogam dismember religiousfanat ghosttown sleepwalk radhamitchel seanbean laurieholden deborahkaraung kimcoat tanyaallen alicekrig jodelleferland colleenwilliam rongabriel christophegan the eeri and desert ghost town of silent hill draw a young mother desper to find a cure for her onli child' illness. unabl to accept the doctor' diagnosi that her daughter should be perman institution for psychiatr care, rose flee with her child, head for the abandon town in search of answer – and ignor the protest of her husband. it' soon clear thi place is unlik anywher she' ever been. it' smother by fog, inhabit by a varieti of strang be and period overcom by a live 'darkness' that liter transform everyth it touches. as rose search for her littl girl, she begin to learn the histori of the strang town and realiz that her daughter is just a pawn in a larger game. silenthil we'v been expect you."
949,71552,American Reunion,"comedi wifehusbandrelationship sequel familyreunion masturb scat highschoolreunion quittingajob milf duringcreditssting jasonbigg alysonhannigan seannwilliamscott chrisklein thomasiannichola tarareid menasuvari eddiekayethoma johncho jennifercoolidg jonhurwitz the charact we met a littl more than a decad ago are return to east great fall for their high-school reunion. in one long-overdu weekend, they will discov what ha changed, who hasn’t and that time and distanc can’t break the bond of friendship. it wa summer 1999 when four small-town michigan boy began a quest to lose their virginity. in the year that have passed, jim and michel marri while kevin and vicki said goodbye. oz and heather grew apart, but finch still long for stifler’ mom. now these lifelong friend have come home as adult to reminisc about – and get inspir by – the hormon teen who launch a comedi legend. americanreunion save the best piec for last."
954,205587,The Judge,"drama fathersonrelationship judg lawyer robertduval robertdowneyjr. verafarmiga vincentd'onofrio jeremystrong billybobthornton sarahlancast davidkrumholtz emmatremblay kenhoward daviddobkin a success lawyer return to hi hometown for hi mother' funer onli to discov that hi estrang father, the town' judge, is suspect of murder. thejudg defend your honor."
960,14199,The Adventures of Sharkboy and Lavagirl,"adventur famili sciencefict imaginaryfriend outcast taylorlautn taylordooley caydenboyd davidarquett kristindavi jacobdavich sashapieters georgelopez robertrodriguez everyon alway knew that max had a wild imagination, but no one believ that hi wildest creation -- a boy rais by watch great white shark and a girl with the forc of a volcano -- were real. now, these two pint-siz action master will show max that even an ordinari kid ha what it take to be extraordinary. theadventuresofsharkboyandlavagirl smaller heroes. just as super."
963,22832,Ninja Assassin,"action crime thriller assassin assassin ninjafight reveng ninja ninjutsu rain naomieharri sungkang randalldukkim rickyun yukiiwamoto shokosugi benmil linhđanphạm leejoon jamesmcteigu ninja assassin follow raizo (rain), one of the deadliest assassin in the world. taken from the street as a child, he wa transform into a train killer by the ozunu clan, a secret societi whose veri exist is consid a myth. but haunt by the merciless execut of hi friend by the clan, raizo break free from them and vanishes. now he waits, prepar to exact hi revenge. ninjaassassin fear not the weapon, but the hand that wield it."
966,38579,Marmaduke,"famili comedi owenwilson emmaston georgelopez christophermintz-plass stevecoogan fergi kiefersutherland damonwayansjr. marlonwayan samelliott tomdey when phil and debbi winslow reloc from their nativ kansa to the sunni clime of orang county, their big-hearted, havoc-wreak great dane get a tast of the dog' life, california-style. marmaduk live larg"
